dist_id,district,sped_pp_diff,model_4_diff_total,model_4_diff_pp,ell_funding,sparsity_funding,model_4_total_funding,model_4_local_share_total,model_4_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_4_pp_funding,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,model_4_state_diff_total,model_4_state_diff_pp,sped_pp_funding,sped_model_4_pp,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
5500,PEARL RIVER COUNTY,1198.435452793834,1582542.1559999995,481.8946881851398,51600,0,23926232.64,3878638.484,6104.6267222898905,2803540,22343690.484,6803.803436053594,18465052,3878638.484,3878638.484,5558564.5200000005,3284,24.66838722208647,18704227,5695.562423873325,5622.732034104751,20587276,6268.963459196102,0,256,262,228,247,207,265,261,236,263,275,273,232,218,0.2133,921,43,65,0,70,14,5,5,146,13,96,5,95,5,0,515,138522803,8511724.03,PEARL RIVER,133.12584930804556,0.154,5974656.55,2896.71186,311,190,18,700.4771999999999,505.736,138522.803,42.18112149817296,16708637.516,5087.892057247259,15028711.48,4576.3433252131545,29288806,8918,8511724,2591,Rural,156400,63540,2106212,974628.25924712,279225,1181.071401948843,0,164.20000000000002,19704000,1119600,1425000,183600,2728200,840572.6399999999,49260.00000000001,552600,7285.698124238734,3878638.484,6460082.8128,1181.071401948843,20047594.156,-4633085.545999999,2591.8769884287453,-1410.8055864799023,-539681.8440000005,-164.33673690621163,4058.2119460500962,5256.64739884393,1391.3775626774434,1200,-191.3775626774434,303.1758957654723,600,296.8241042345277
5600,PERRY COUNTY,1394.5589743589749,234803.20970627014,251.6647478095074,0,180179.72970626949,7495927.04970627,2023900.303420693,5864.980435461498,2803570,7261123.84,7782.555026795284,5581051,1680072.84,2967449.156,1680072.84,933,1.7813553107133002,5497981,5892.798499464095,5981.833869239014,6222492,6669.337620578778,0,80,83,57,66,72,73,71,67,77,70,91,61,5,0.3792,452,0,22,0,5,5,5,0,59,5,33,5,56,0,0,186,105980327,4166449.57,PERRY COUNT,523.7585081363711,0.27699999999999997,4325843.59,876.65,120,70,5,353.79359999999997,258.441,105980.327,113.59091854233657,3255042.844,3488.7919013933547,4542419.16,4868.6164630225085,10588204,11348,4166449,4465,Rural,85800,46063,736061,278590.13933556003,302157,1800.72115755627,0.032186446892867,46.650000000000006,5598000,432000,525000,51000,1008000,424552.31999999995,13995.000000000002,271200,8034.219774604791,2967449.156,2023900.303420693,2169.2393391432934,5472026.746285577,-2142549.2665793067,4465.647984994641,-2296.4086458513475,-750465.2537144227,-804.3571851172801,3774.6717948717946,5169.2307692307695,787.4369104912018,1200,412.56308950879816,668.4889380530974,600,-68.4889380530974
1821,PETAL,1748.9446290143965,1742021.9200000018,396.63522768670373,162000,0,33215840.64,6372631.72,6111.841739526412,2803530,31473818.72,7166.170018214936,25101187,6372631.72,6372631.72,7556251.050000001,4392,46.874878406649714,24877657,5664.3117030965395,5715.206511839709,27986115,6372.066256830601,57,343,364,314,306,322,321,303,355,383,385,322,293,264,0.1966,1169,135,131,0,41,53,5,14,232,21,162,5,229,5,5,898,227593990,13747527.52,PETAL,93.69624304725548,0.16,8976629.82,3949.07303,502,370,31,863.4671999999999,702.72,227593.99,51.8201252276867,21613483.28,4921.102750455374,20429863.95,4651.6083674863385,41940154,9549,13747527,3130,Suburb,150300,55825,3319103,1246494.8367686,532536,1450.9635063752276,0,219.60000000000002,26352000,1807200,2775000,316200,4898400,1036160.6399999999,65880,701400,7562.80524590164,6372631.72,8968276.972800002,1450.9635063752276,26843208.92,-7374895.8,3130.1292167577412,-1679.1657103825137,-1142906.0799999982,-260.22451730418834,3675.640088593577,5424.584717607973,1443.5925727909525,1200,-243.59257279095254,455.5483319076133,600,144.45166809238668
5020,PHILADELPHIA,1639.009803921569,747125.3099999996,901.2368033775629,13200,0,6670906.92,1720536.524,5971.496255729795,2803600,5923781.61,7145.695548854042,4553142,1370639.61,1720536.524,1370639.61,829,130.92389752429267,4337170,5231.809408926418,5492.330518697226,5076443,6123.574185765983,42,75,50,73,51,57,52,56,58,77,71,62,46,59,0.5054,61,11,20,0,20,5,5,5,22,5,50,0,67,5,0,195,61447733,3480176.95,PHILADELPHI,6.33192270987946,0.324,2932252.84,715.505196,109,85,10,418.9766,268.596,61447.733,74.12271773220748,3355906.476,4048.138089264173,3705803.39,4470.209155609167,8725906,10525,3480176,4198,Town,90100,31753,797542,241464.6573752,0,1653.3650301568157,0,41.45,4974000,392400,637500,102000,1131900,502771.92000000004,12435,36600,8046.9323522316045,1720536.524,1801144.8684,2075.4360965018095,4950370.396,-1759640.4260000002,4198.042159227985,-2122.606062726176,-126072.60400000028,-152.07793003618826,3909.5196078431372,5548.529411764706,576.3201509945901,1200,623.6798490054099,0,600,600
5520,PICAYUNE,1257.4597249508838,3280748.66,956.2077120373069,139200,0,25616479.68,5302805.032,5920.627994170796,2803630,22335731.02,6509.976980472165,17167708,5168023.0200000005,5302805.032,5168023.0200000005,3431,18.140619276500654,16298497,4750.363450888954,5003.703876420868,19140826,5578.789274264063,264,249,271,232,254,219,210,241,230,270,278,268,217,157,0.3619,1093,116,46,0,56,16,5,34,146,13,76,5,102,5,5,500,189385894,11216053.57,PICAYUNE,189.1335652716396,0.257,14487290.68,2755.9,304,182,23,1241.6789,881.767,189385.894,55.1984535120956,13838020.968,4033.2325759253863,13972802.98,4072.516170212766,30649104,8932,11216053,3269,Town,118900,40645,2053953,969073.62338208,418962,1506.2731040512972,0,171.55,20586000,1094400,1365000,234600,2694000,1490014.6800000002,51465,655800,7466.184692509472,5302805.032,6916449.5136,1545.5566983386766,20313674.648000002,-5913248.538000001,3269.0333925969107,-1723.4766942582341,1172848.648000002,341.8387199067329,4035.271119842829,5292.730844793713,780.4542892547179,1200,419.5457107452821,383.31381518755717,600,216.68618481244283
5820,PONTOTOC CITY,1818.8552875695732,1815508.3999999985,788.6656820156377,298800,0,17931169.2,2437591.8000000003,6730.485403996524,2803690,16115660.8,7000.721459600348,13678069,2437591.8000000003,2437591.8000000003,4117531.32,2302,22.966341525852023,13302772,5778.788879235447,5941.819721980886,15250116,6624.724587315378,35,199,200,168,169,137,178,170,152,213,198,170,146,127,0.233,681,249,38,0,38,5,5,16,178,5,109,5,130,5,5,527,87056850,5004069.66,PONTOTOC CI,100.2336396246985,0.207,6264580.39,2056.68333,346,178,15,536.366,476.5139999999999,87056.85,37.81791920069505,12812524.2,5565.822849695916,11132584.68,4836.048948740226,20574749,8937,5004069,2173,Town,117400,45621,1753237,671774.403562,107904,1058.9017376194615,0,115.10000000000001,13812000,1245600,1335000,153000,2733600,643639.2,34530,408600,7789.3871416159855,2437591.8000000003,4841415.684,1058.9017376194615,15493577.399999999,-2566477.86,2173.792206776716,-1114.8904691572543,243461.3999999985,105.76081668114603,3252.7588126159553,5071.6141001855285,1252.4552331094812,1200,-52.45523310948124,158.44933920704847,600,441.55066079295153
5800,PONTOTOC COUNTY,421.97500000000036,830809.012000002,239.7025424120029,259200,0,25317779.28,3329832.268,6343.897002885171,2803660,24486970.268,7064.90775187536,21157138,3329832.268,3329832.268,6368967.630000001,3466,8.719246463019335,20904769,6031.381708020774,6104.194460473168,23588769,6805.761396422389,0,301,295,279,258,251,272,249,266,264,271,255,213,231,0.1934,1030,216,50,0,22,19,5,26,184,16,49,5,174,5,5,552,118922581,7625327.65,PONTOTOC CO,397.5114150861816,0.212,9778673.22,3107.49162,380,154,26,670.3244,734.792,118922.581,34.31118897864974,20258936.732,5845.048105020196,17219801.369999997,4968.205819388343,31388482,9056,7625327,2200,Rural,100600,44126,2551894,1014969.6301316,522068,960.7132914021928,0,173.3,20796000,1368000,1155000,265200,2788200,804389.2799999999,51990,618000,7304.610294287363,3329832.268,6835800.405600001,960.7132914021928,21987947.012000002,-4295495.382,2200.036829197923,-1239.3235377957303,-1600821.987999998,-461.86439353721835,4556.953571428571,4978.928571428572,1514.1469266695349,1200,-314.1469266695349,506.8621359223301,600,93.13786407766992
5530,POPLARVILLE,1431.8614864864867,407457.3114553634,213.44018410443368,15600,125549.80145536411,14045261.081455363,3196906.888,5682.741850945711,2803720,13637803.77,7143.951686746987,10482300,3155503.77,3196906.888,3155503.77,1909,3.903878108474209,10154245,5319.143530644316,5490.990047145102,11687051,6122.080146673651,17,155,163,128,140,144,140,156,134,154,153,161,123,113,0.2341,398,13,27,0,20,25,5,5,59,5,70,0,75,0,5,295,114175246,6485300.35,POPLARVILLE,489.000923429475,0.2,5764252.08,1642.64045,154,132,10,446.8969,381.8,114175.246,59.80892928234678,8490144.112,4447.430126767941,8531547.23,4469.118507071766,18308304,9590,6485300,3397,Rural,124400,46111,1222569,534963.52529664,242338,1652.9616396018855,0.010961218915257911,95.45,11454000,554400,990000,102000,1646400,536276.28,28635,238800,7357.391870851421,3196906.888,3792220.491992948,1674.6500199057098,10848354.193455363,-3288393.462,3397.2238606600313,-1722.5738407543215,-838696.8065446373,-439.33829572794,4130.300675675676,5562.1621621621625,1197.0625110548763,1200,2.9374889451237323,608.8894472361809,600,-8.8894472361809
5900,PRENTISS COUNTY,1289.739424703892,765085.7280000001,335.8585285338013,6000,0,17653239.12,2495185.392,6654.106114135207,2803750,16888153.392,7413.587968393328,14392968,2495185.392,2495185.392,4332738.33,2278,6.109987156360961,14130501,6203.029411764706,6318.247585601404,16047179,7044.415715539947,88,172,187,160,146,147,192,177,178,172,198,172,118,157,0.2092,809,5,38,0,30,17,0,17,211,5,101,5,162,0,5,581,89113764,5215941.45,PRENTISS CO,372.83220761412383,0.191,8944435.26,2029.40546,403,178,10,476.5576,435.098,89113.764,39.11929938542581,13551993.608,5949.075332748024,11714440.67,5142.423472344161,21531280,9451,5215941,2289,Rural,90000,41292,2125564,668851.19364656,501635,1095.3403827919228,0,113.9,13668000,1450800,1335000,102000,2887800,571869.12,34170,485400,7749.446496927129,2495185.392,4766374.5624,1095.3403827919228,15158053.728,-2720756.058,2289.7021290605794,-1194.3617462686566,-889125.2719999999,-390.30960140474053,3596.5549915397633,4886.294416243655,1403.5054600882663,1200,-203.50546008826632,620.0679851668726,600,-20.06798516687263
6000,QUITMAN COUNTY,694.6762589928057,122643.56179938186,143.94784248753695,0,148047.00179938134,6710573.401799382,1811854.8184858332,5749.669698724822,2803810,6587929.84,7732.312018779343,5063620,1524309.84,2182224.3800000004,1524309.84,852,2.1039318896834636,4876550,5723.650234741784,5943.215962441314,5645592,6626.281690140845,28,75,62,74,63,52,74,62,62,64,53,65,46,47,0.4485,392,0,14,0,5,5,0,5,35,5,25,5,40,0,0,143,77936585,3629841.24,QUITMAN COU,404.9560749460304,0.439,6196847.93,790.722222,80,54,5,382.122,374.028,77936.585,91.47486502347418,3463367.6199999996,4064.985469483568,4121282.16,4837.185633802817,9482926,11130,3629841,4260,Town,50900,25283,647440,262512.48480064,196657,1789.0960563380283,0.028960681103165364,42.6,5112000,288000,405000,51000,744000,458546.4,12780,235200,7876.25986126688,2182224.3800000004,1811854.8184858332,2126.590162542058,4898718.583313549,-1817986.421514167,4260.377042253522,-2133.786879711464,-746873.4166864511,-876.6119914160226,4657.841726618705,5352.517985611511,686.9860536703985,1200,513.0139463296015,501.67602040816325,600,98.32397959183675
1212,QUITMAN SEP,2168.5741324921137,1326511.7091079727,832.7129372931395,6000,180029.81910797145,12724348.739107972,3415760.46,5843.432692472048,2803780,11397837.03,7154.951054613936,8760615,2637222.0300000003,3415760.46,2637222.0300000003,1593,3.1164488480019727,8369295,5253.79472693032,5499.444444444444,9767489,6131.505963590709,60,124,158,117,95,104,101,105,100,115,147,128,106,94,0.4262,456,5,16,0,13,5,5,31,30,5,99,5,98,5,5,306,121991445,7013617.08,QUITMAN SEP,511.1587186875566,0.349,4387493.74,1352.98889,141,161,15,678.9366,555.957,121991.445,76.57968926553673,6351728.54,3987.274664155681,7130266.97,4475.999353421218,17039518,10696,7013617,4402,Rural,76500,37364,1180662,466266.30219812,202630,1655.5066101694918,0.018835511519980273,79.65,9558000,507600,1207500,153000,1868100,814723.92,23895,273600,7987.663991907076,3415760.46,3435574.1595591526,2144.231299435028,9308588.279107973,-3597856.62,4402.772806026365,-2258.541506591337,-458900.720892027,-288.07327111866107,3724.485804416404,5893.059936908518,686.7597095194456,1200,513.2402904805544,444.3640350877193,600,155.6359649122807
6100,RANKIN COUNTY,1330.330930064888,9251505.480000004,494.2043525641029,483600,0,133607071.2,36073909.224,5210.104806410257,2803830,124355565.72,6642.925519230769,95582277,28773288.720000003,46621147.18799999,28773288.720000003,18720,24.966375597661873,94048208,5023.942735042735,5105.890865384616,106567736,5692.720940170941,320,1259,1385,1323,1359,1300,1396,1428,1448,1515,1623,1471,1369,1266,0.1383,6512,403,249,5,273,99,28,123,812,56,279,5,835,5,5,2769,1665040971,92575401.94,RANKIN COUN,749.8084744728885,0.121,31538902.57,17365.8096,1920,783,71,2588.976,2265.12,1665040.971,88.94449631410257,59946588.81200001,3202.275043376069,77794447.28,4155.686286324786,202461212,10815,92575401,4945,Rural,169700,70439,9818362,5436752.45771212,1682297,1537.034653846154,0,936,112320000,6912000,5872500,724200,13508700,3106771.2,280800,3907200,7137.129871794872,46621147.18799999,36073909.224,1927.0250653846153,97533161.97600001,-56501492.716,4945.267197649572,-3018.242132264957,-9034574.023999989,-482.6161337606836,3539.4239365537132,4869.754866618601,2099.962478490384,1200,-899.962478490384,258.3379914004914,600,341.6620085995086
5620,RICHTON,1494.0404040404042,176561.36283945572,295.74767644799977,0,5853.81883945634,4374104.858839456,753906.496,6063.983857352522,2803870,4197543.496,7031.061132328308,3443637,753906.496,753906.496,1036643.67,597,4.836576805151973,3391068,5680.180904522613,5768.236180904522,3839421,6431.19095477387,0,52,36,39,42,35,45,44,45,54,59,50,49,40,0.2211,210,0,5,0,5,5,5,5,23,0,15,0,36,0,0,99,26925232,1383928.29,RICHTON,123.43440909778778,0.28,2450604.37,535.511111,64,35,0,131.9967,167.16000000000005,26925.232,45.10089112227806,3085514.5039999997,5168.366003350084,2802777.33,4694.769396984925,5038004,8438,1383928,2318,Rural,89800,31393,344990,166920.11940296,0,1262.8249514237857,0.0016342319484802736,29.85,3582000,230400,262500,0,492900,158396.04,8955,126000,7326.808808776308,753906.496,1181008.3118866533,1262.8249514237857,3620198.3628394557,-630021.794,2318.13783919598,-1055.3128877721945,-219222.63716054428,-367.2070974213475,3484.747474747475,4978.787878787879,1264.5779735626725,1200,-64.57797356267247,0,600,600
7012,S. TIPPAH,554.4094754653133,1039832.5519999973,418.44368289738304,171600,0,19021405.2,2631052.648,6595.715312676056,2804110,17981572.648000002,7236.045331187123,15350520,2631052.648,2631052.648,4620991.95,2485,9.460592294713305,15945273,6416.608853118712,6177.271629778672,17114785,6887.237424547284,58,205,181,173,160,180,169,175,204,199,200,169,206,160,0.1761,660,143,58,0,49,22,5,29,82,5,83,5,248,0,5,583,93966166,5824874.33,S. TIPPAH,262.6685436374474,0.28300000000000003,7482767.52,2281.03438,379,202,10,437.6085,703.2550000000001,93966.166,37.813346478873235,14483732.352,5828.463723138833,12493793.05,5027.683319919517,23196692,9334,5824874,2344,Town,88800,41241,2653744,740471.62666052,350476,1058.7737014084507,0,124.25,14910000,1364400,1515000,102000,2981400,525130.2,37275,396000,7654.489014084506,2631052.648,5135779.404,1058.7737014084507,16390352.552,-3193821.682,2344.013814889336,-1285.2401134808854,-724432.4480000008,-291.52211187122793,4490.260575296108,5044.670050761421,1692.086937663505,1200,-492.08693766350507,531.0242424242424,600,68.9757575757576
6200,SCOTT COUNTY,1338.9567039106146,2243673.0720000006,562.4650468789168,458400,0,29832987.84,3454274.768,6612.8636430183005,2803900,27589314.768,6916.348650789671,24135040,3454274.768,3454274.768,7265410.29,3989,7.679758571859533,23516599,5895.361995487591,6050.398596139384,26908927,6745.782652293808,99,304,340,301,256,240,282,314,308,318,311,291,254,254,0.2263,875,382,56,0,40,11,5,120,157,5,89,0,223,5,5,723,123366956,6490353.79,SCOTT COUNT,519.4173700481481,0.271,15308976.04,3555.0271,420,281,15,902.7107,1081.019,123366.956,30.92678766608173,23454652.232,5879.83259764352,19643516.71,4924.42133617448,33511826,8401,6490353,1627,Rural,71400,36305,2813807,1132778.74890376,437383,865.9500546502883,0,199.45000000000002,23934000,1512000,2107500,153000,3772500,1083252.84,59835.00000000001,525000,7478.813697668588,3454274.768,8054906.7168000005,865.9500546502883,26378713.072,-3036079.022,1627.0628703935824,-761.1128157432942,-530213.9279999994,-132.91900927550705,3929.8980446927376,5268.854748603352,1254.8635447699469,1200.0000000000002,-54.86354476994666,499.8662857142857,600,100.13371428571429
6920,SENATOBIA,1198.2367688022282,994508.7700000014,596.944039615847,28800,0,12606362.88,2798534.872,5887.051625450181,2803930,11611854.11,6969.900426170468,8925113,2686741.1100000003,2798534.872,2686741.1100000003,1666,37.70151820945039,8826781,5298.18787515006,5357.210684273709,9950893,5972.924969987996,61,124,140,145,113,113,129,141,129,120,116,121,109,91,0.2839,388,24,18,0,41,13,5,5,105,5,56,5,101,0,5,359,99947674,6807959.98,SENATOBIA,44.18920189750859,0.202,6195274.78,1466.96648,247,102,10,472.9774,336.532,99947.674,59.99260144057623,7152358.1280000005,4293.132129651861,7264151.89,4360.235228091236,17067144,10244,6807959,4086,Town,141400,56982,1326033,482636.63574172,65615,1612.689741896759,0,83.30000000000001,9996000,889200,765000,102000,1756200,567572.88,24990.000000000004,232800,7566.844465786315,2798534.872,3403717.9776000003,1679.7928403361345,9807828.008000001,-4009425.1080000005,4086.410552220889,-2406.6177118847545,-143064.9919999987,-85.87334453781477,3693.685236768802,4891.92200557103,1020.4221929879102,1200,179.5778070120898,169.11082474226805,600,430.88917525773195
6400,SIMPSON COUNTY,1303.9983193277312,204419.22000000253,67.95851728723301,60000,0,23280600.96,6285762.2592,5649.879887234043,2803990,23076181.74,7671.602972074469,17736834,5339347.74,7191170.112,5339347.74,3008,5.106230491739975,17149063,5701.151263297872,5896.553856382979,19775362,6574.255984042553,0,229,249,205,225,215,217,238,226,278,247,255,211,211,0.3251,1205,50,46,0,41,23,5,31,141,12,132,5,149,5,5,592,256827504,11132884.07,SIMPSON COU,589.0842579209557,0.292,10928964.51,2737.25007,331,242,22,977.9008,878.3359999999999,256827.504,85.38148404255318,12584191.888,4183.574430851064,14436014.26,4799.206868351063,31213342,10376,11132884,3701,Rural,87900,43850,2455121,919669.9437426,573531,1775.0491156914895,0,150.4,18048000,1191600,1815000,224400,3231000,1173480.96,45120,723000,7739.561489361702,7191170.112,6285762.2592,2089.6816021276595,16994838.7008,-4847121.8108,3701.0917785904257,-1611.4101764627662,-2780523.2991999984,-924.3760968085098,4126.253781512605,5430.252100840336,940.4532072604911,1200,259.5467927395089,475.9593360995851,600,124.04066390041493
6500,SMITH COUNTY,646.5241157556266,659843.8102201596,270.0957061891777,6000,170017.30022016022,17770249.18022016,4576746.552,5400.533208440507,2804020,17110405.37,7003.849926320098,13151414,3958991.37,4576746.552,3958991.37,2443,3.840105742801472,13389319,5480.687269750307,5383.304952926729,14662931,6002.01841997544,0,201,210,161,189,167,187,204,194,214,195,189,149,142,0.2268,622,5,34,0,5,31,5,20,38,17,63,0,93,0,5,309,163455234,6370545.35,SMITH COUNT,636.180398047518,0.239,5750282.46,2303.78212,136,153,22,554.0724,583.877,163455.234,66.90758657388457,10086184.448,4128.6059959066715,10703939.63,4381.473446582071,21431468,8772,6370545,2607,Rural,102600,43105,1660431,723516.8301424,293265,1620.5449733933688,0.011598942571985278,122.15,14658000,489600,1147500,224400,1861500,664886.88,36645,373200,7273.945632509276,4576746.552,4797967.278659443,1873.412424068768,13193502.62822016,-1793798.7979999995,2607.673086369218,-734.2606623004499,-1469428.3717798404,-601.4852115349331,5339.006430868168,5985.530546623794,1305.8164061996229,1200,-105.81640619962286,471.4871382636656,600,128.5128617363344
6312,SOUTH DELTA,2360.8526315789472,-126055.95871395711,-208.70191840059124,0,153614.72128604312,4835109.441286043,1305479.5491472317,5843.758099567569,2803960,4961165.4,8213.85,3813255,1147910.4,2225227.816,1147910.4,604,0.7611831874712158,3745880,6201.788079470199,6313.336092715232,4251520,7038.940397350993,20,38,42,37,34,41,54,65,40,45,44,55,34,33,0.6514,147,0,5,0,5,5,0,14,28,5,5,0,28,0,0,87,79472422,2496558.9,SOUTH DELTA,793.5014986426513,0.499,3274558.38,543.522222,61,29,5,393.4456,301.396,79472.422,131.57685761589406,2026292.184,3354.78838410596,3103609.5999999996,5138.426490066225,6910865,11441,2496558,4133,Rural,65100,28660,263819,180659.9220398,169803,1900.5139072847685,0.04238816812528784,30.200000000000003,3624000,219600,217500,51000,488100,472134.72000000003,9060,88200,8005.148081599409,2225227.816,1305479.5491472317,2161.3899820318406,3529629.8921388118,-1191079.3508527682,4133.375662251656,-1971.985680219815,-721890.1078611882,-1195.1822977834245,2777.0421052631577,5137.894736842105,459.17382743586404,1200,740.826172564136,1155.1224489795918,600,-555.1224489795918
5412,SOUTH PANOLA,1865.190217391304,3776567.5160000026,875.6242791560408,61200,0,32274645.96,5650879.444,6172.911318339903,2804050,28498078.444,6607.483988870855,22847199,5650879.444,5650879.444,6877729.44,4313,11.152024290459767,22396135,5192.704613957802,5297.287039183862,25473072,5906.114537444934,162,372,373,315,316,269,307,334,296,360,301,308,294,271,0.3266,1311,51,60,0,74,12,5,61,226,5,125,5,153,5,5,731,201817123,13181107.33,SOUTH PANOL,386.745929498167,0.327,12557599.67,3535.91111,453,268,15,1408.6258,1410.351,201817.123,46.79274820310688,19822192.556,4595.917587757942,18595342.56,4311.463612334802,39241329,9098,13181107,3056,Town,87500,40911,2421020,1245325.91081956,576931,1310.1969496869929,0,215.65,25878000,1630800,2010000,153000,3793800,1690350.96,64695,786600,7483.1082680268955,5650879.444,8714154.409200002,1310.1969496869929,26623766.516000003,-7530227.886,3056.1343218177603,-1745.9373721307675,1150694.5160000026,266.79678089496883,3289.429347826087,5154.619565217391,884.071490682309,1200,315.928509317691,440.06941266209003,600,159.93058733790997
5712,SOUTH PIKE,1154.9163179916322,1202470.039999999,772.2993192035956,0,0,11826121.92,3103385.852,5602.271077713552,2804080,10623651.88,6823.154707771356,8165560,2458091.8800000004,3103385.852,2458091.8800000004,1557,6.508362141886874,8151934,5235.6673089274245,5244.41875401413,9104044,5847.170199100835,32,102,116,105,135,101,107,128,122,126,112,133,95,99,0.4463,602,0,25,0,20,5,5,25,76,5,27,0,46,5,0,231,110835209,5294228.08,SOUTH PIKE,239.23069522812415,0.332,5536574.28,1417,142,87,10,694.8891,516.924,110835.209,71.18510533076429,6000658.148,3853.987249839435,6645952.119999999,4268.434245343609,14653197,9411,5294228,3400,Rural,81300,33446,989675,470358.4380626,301940,1578.7359537572256,0,77.85000000000001,9342000,511200,652500,102000,1265700,833866.9199999999,23355.000000000004,361200,7595.454026974951,3103385.852,3193052.9184000003,1993.1829492614002,8722736.068,-2190842.228,3400.274938985228,-1407.0919897238277,-381307.93200000003,-244.89912138728323,4140.899581589958,5295.81589958159,676.8827400841371,1200,523.1172599158629,501.5614617940199,600,98.43853820598008
5321,STARKVILLE OKTIBBEHA,1230.7304582210245,4572529.059999999,934.313252962811,123600,0,36440309.76,9838883.6352,5435.518211033918,2800189,31867780.7,6511.602104617899,24494240,7373540.7,13201235.824,7373540.7,4894,10.681477055165503,24650767,5036.936452799346,5004.953003677973,27309410,5580.181855333061,128,408,418,362,345,295,321,374,363,357,379,402,293,362,0.3467,1677,103,60,0,107,26,5,37,166,5,149,5,177,0,5,739,471472708,31135336.19,STARKVILLE,458.17633410851994,0.235,15583249.46,4364.64804,450,282,10,1696.7498,1150.09,471472.708,96.33688353085412,14108174.176,2882.749116469146,19935869.3,4073.5327543931344,59554561,12168,31135336,6361,Town,162900,40453,2923798,1433001.17863928,633622,1506.6491009399265,0,244.70000000000002,29364000,1620000,2115000,102000,3837000,2036099.76,73410,1006200,7445.91535758071,13201235.824,9838883.6352,2010.3971465467919,26601426.124799997,-21296452.554800004,6361.940373927258,-4351.543227380466,-707983.8752000034,-144.66364429914302,3940.4285714285716,5171.159029649596,844.5565625758611,1200,355.4434374241389,377.8306499701849,600,222.16935002981512
6600,STONE COUNTY,1761.7624633431087,748233.7080000006,297.1539745830032,24000,0,18402741.12,3713884.4119999995,5833.541186656076,2804170,17654507.412,7011.321450357426,13940623,3713884.411999999,3713884.411999999,4196568.42,2518,5.653046900359136,13232967,5255.348292295473,5536.387212073074,15542846,6172.694996028594,0,205,233,202,180,186,181,209,186,193,201,190,153,169,0.2857,900,20,32,0,24,15,5,17,60,5,55,5,113,5,5,327,132638729,7227078.97,STONE COUNT,445.4235113174158,0.231,10053634.51,2200.52222,197,129,15,719.3926,581.658,132638.729,52.676222795869734,11828961.588,4697.760757744241,11346277.58,4506.067347100874,22979996,9126,7227078,2870,Town,112800,45483,1228939,704807.74965788,293713,1474.9342382843524,0,125.9,15108000,709200,967500,153000,1829700,863271.12,37770,540000,7308.47542494043,3713884.4119999995,4968740.1024,1474.9342382843524,14688856.708,-3513194.558,2870.1663899920572,-1395.2321517077048,-853989.2919999994,-339.15380937251757,3603.926686217009,5365.689149560118,979.7261601771828,1200,220.2738398228172,326.34777777777776,600,273.65222222222224
6711,SUNFLOWER CONS,1414.390186915888,2553544.2752058543,871.8143650412612,0,140890.33520585654,22946734.695205856,6061626.143999999,5764.80319262747,2800187,20393190.42,6962.509532263572,15674631,4718559.42,6061626.143999999,4718559.42,2929,4.198302405793465,15747713,5376.481051553431,5351.529873677023,17476146,5966.591328098327,89,190,216,199,160,178,200,211,207,239,250,283,239,207,0.5682,1090,0,40,0,34,26,5,23,81,5,131,5,68,5,5,420,216486648,12419498.79,SUNFLOWER C,697.6629401345922,0.605,12902524.02,2679.71508,183,230,15,1664.2578,1772.0449999999998,216486.648,73.91145373847729,11414519.856,3897.070623420963,12757586.58,4355.611669511779,30542121,10427,12419498,4240,Town,78400,30838,1931441,894237.301444,315043,1610.9796585865483,0.008016975942065354,146.45000000000002,17574000,658800,1725000,153000,2536800,1997109.36,43935.00000000001,654000,7834.323897304833,6061626.143999999,6195618.367705582,2069.520704677364,16885108.55120586,-6357872.646,4240.183950153636,-2170.663245476272,-591037.4487941414,-201.78813547085701,4512.7126168224295,5927.102803738318,537.3189787327419,1200,662.6810212672581,289.0302752293578,600,310.9697247706422
